# Constructed from biom file																																																																				
#OTU ID	A1-JM2s-2-2621739	A2-Joya3s-2-2621747	A3-J6r-2-2621805	A7-Cueva2s-2-2621837	A8-JM2r-2-2621845	A9-Q4r-2-2621903	A10-QM6r-2-2621911	A11-Cueva3r-2-2621919	A12-QM6s-2-2621927	B1-Base1s-2-2621740	B2-Joya2s-2-2621748	B3-JM3r-2-2621806	B7-NEG1-2-2621838	B8-JM1r-2-2621846	B9-Q3r-2-2621904	B10-QM5r-2-2621912	B11-Cueva2r-2-2621920	B12-QM2s-2-2621928	C1-Cueva5s-2-2621741	C2-NEG3-2-2621749	C3-JM4r-2-2621807	C7-POS1-2-2621839	C8-NEG4-2-2621847	C9-Q2r-2-2621905	C10-QM4r-2-2621913	C11-Cueva1r-2-2621921	C12-Base3r-2-2621929	D1-Cueva4s-2-2621742	D2-POS3-2-2621750	D3-JM6r-2-2621808	D8-J5r-2-2621848	D9-Q1r-2-2621906	D10-QM3r-2-2621914	D11-Joya9r-2-2621922	D12-Base1r-2-2621930	E1-Cueva3s-2-2621743	E2-Joya2r-2-2621801	E3-J1s-2-2621809	E8-J4r-2-2621849	E9-JM5r-2-2621907	E10-QM2r-2-2621915	E11-Joya8r-2-2621923	E12-Cueva5r-2-2621931	F1-Cueva1s-2-2621744	F2-Q3s-2-2621802	F3-J5s-2-2621810	F8-J3r-2-2621850	F9-QM1s-2-2621908	F10-QM1r-2-2621916	F11-Joya7r-2-2621924	F12-Cueva4r-2-2621932	G1-Joya9s-2-2621745	G2-Q1s-2-2621803	G3-JM1s-2-2621811	G8-J2r-2-2621901	G9-POS2-2-2621909	G10-Q6r-2-2621917	G11-Joya3r-2-2621925	G12-Base3s-2-2621933	H1-Joya7s-2-2621746	H2-JM6s-2-2621804	H3-Joya8s-2-2621812	H8-J1r-2-2621902	H9-NEG2-2-2621910	H10-Q5r-2-2621918	H11-J3s-2-2621926	H12-Q6s-2-2621934	taxonomy
OTU540	0	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	228	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Capnodiales; f__; g__; s__
OTU541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2159	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__; s__
OTU543	0	0	0	0	0	0	0	0	0	1132	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Nectriaceae; g__ Fusarium; s__
OTU544	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	15	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__; f__; g__; s__
OTU546	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU547	1225	0	85	0	0	0	0	0	0	0	0	79	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Mortierellomycota; c__ Mortierellomycetes; o__ Mortierellales; f__ Mortierellaceae; g__ Mortierella; s__
OTU548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__; g__; s__
OTU550	0	0	136	0	0	0	18	0	509	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Eurotiales; f__ Trichocomaceae; g__ Sagenomella; s__ Sagenomella verticillata
OTU551	0	0	0	26	0	0	0	0	0	1545	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Mucoromycota; c__ Mucoromycetes; o__ Mucorales; f__ Mucoraceae; g__ Mucor; s__ Mucor hiemalis
OTU553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Atheliales; f__ Atheliaceae; g__ Piloderma; s__
OTU554	0	0	0	0	518	0	0	0	0	0	0	30	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__; f__; g__; s__
OTU557	0	0	0	0	0	0	0	0	0	0	0	262	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Lecanoromycetes; o__ Umbilicariales; f__; g__; s__
OTU558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Didymosphaeriaceae; g__ Letendraea; s__ Letendraea helminthicola
OTU559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	12	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Venturiales; f__ Venturiaceae; g__; s__
OTU560	0	0	0	597	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Xylariales; f__; g__; s__
OTU561	0	0	108	0	0	0	56	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	190	0	0	1	0	0	475	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Incertae sedis; g__ Acremonium; s__ Acremonium alternatum
OTU562	0	0	82	0	0	0	0	0	8	339	0	727	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Microbotryomycetes; o__ Leucosporidiales; f__; g__; s__
OTU563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	236	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	9	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Hydnangiaceae; g__ Laccaria; s__ Laccaria tetraspora
OTU564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Clavariaceae; g__; s__
OTU565	0	490	0	177	0	0	0	14	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	1	0	0	0	t__nomyc; a__endo; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Incertae sedis; g__ Cadophora; s__
OTU567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	714	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__; f__; g__; s__
OTU568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Sordariales; f__ Chaetomiaceae; g__ Botryotrichum; s__
OTU569	1105	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__ Sebacinaceae; g__ Sebacina; s__
OTU570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	2	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Geoglossomycetes; o__ Geoglossales; f__ Geoglossaceae; g__ Geoglossum; s__
OTU571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	569	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Phaeosphaeriaceae; g__ Paraphoma; s__
OTU573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Orbiliomycetes; o__ Orbiliales; f__; g__; s__
OTU574	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Clavariaceae; g__ Clavulinopsis; s__ Clavulinopsis hisingeri
OTU575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7510	0	2	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__; f__; g__; s__
OTU576	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__; f__; g__; s__
OTU577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1474	0	1	0	0	0	0	0	0	80	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	35	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Orbiliomycetes; o__ Orbiliales; f__ Orbiliaceae; g__; s__
OTU578	0	0	0	20	0	0	0	12	8	0	63	25	0	5	0	0	0	0	0	0	0	0	0	0	257	0	0	892	0	0	0	0	0	316	159	0	0	0	8	0	0	0	0	0	0	49	0	0	0	0	155	251	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	t__nomyc; a__par; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Clavicipitaceae; g__ Metacordyceps; s__ Metacordyceps chlamydosporia
OTU579	0	238	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU580	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	81	0	0	137	0	0	0	0	0	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	84	0	0	0	18	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Clavariaceae; g__ Clavaria; s__ Clavaria californica
OTU581	0	5	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Capnodiales; f__; g__; s__
OTU582	0	0	0	0	0	0	0	0	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__ Sebacinaceae; g__ Sebacina; s__
OTU583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__; s__
OTU584	0	0	12	750	0	0	0	0	11	0	0	59	0	0	0	0	0	28	0	0	13	0	0	0	0	0	0	0	0	138	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	32	0	601	0	8	0	0	0	0	0	27	0	11	0	0	41	28	t__nomyc; a__par; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Nectriaceae; g__ Neonectria; s__
OTU585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	832	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__ Cyphellophoraceae; g__ Cyphellophora; s__
OTU589	0	14	0	39	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	7	0	0	0	0	71	0	0	0	0	0	0	113	1379	0	0	0	0	0	127	0	0	66	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Glomerellales; f__ Plectosphaerellaceae; g__ Verticillium; s__ Verticillium leptobactrum
OTU590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	444	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__par; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Xylariales; f__ Sporocadaceae; g__ Adisciso; s__ Adisciso tricellulare
OTU592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU593	0	0	0	0	0	0	0	0	0	0	0	756	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Pyronemataceae; g__; s__
OTU594	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	54	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	13	0	0	439	0	1	0	4	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Mytilinidales; f__ Gloniaceae; g__ Cenococcum; s__ Cenococcum geophilum
OTU596	0	0	2	0	0	0	0	10	13	0	0	49	0	3	0	0	0	11	0	0	0	0	0	0	0	515	0	0	0	0	0	4	0	0	0	0	0	0	205	0	10	0	0	9	0	47	346	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	1	0	87	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Dermateaceae; g__ Pezicula; s__
OTU597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	732	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Xylariales; f__Incertae sedis; g__Fusidium; s__Fusidium griseum
OTU599	0	0	2	0	0	0	0	939	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Capnodiales; f__ Teratosphaeriaceae; g__ Teratosphaeria; s__
OTU600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1193	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Trechisporales; f__; g__; s__
OTU602	0	59	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	43	14	164	0	285	0	1	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Capnodiales; f__; g__; s__
OTU603	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Xylariales; f__; g__; s__
OTU604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU605	1292	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Inocybaceae; g__ Inocybe; s__ Inocybe cincinnata
OTU607	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU608	0	0	0	0	0	0	0	0	0	0	0	435	0	3	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	116	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Onygenales; f__; g__; s__
OTU609	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	6	0	0	0	0	0	0	162	0	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__ Pseudotomentella; s__
OTU610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__; f__; g__; s__
OTU611	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Onygenales; f__; g__; s__
OTU612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	1	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Cortinariaceae; g__ Cortinarius; s__
